wave_vac,wave_err,wn,int,wave_vac_pre,ID,closest_dist,closest_R,wave_air
4993.518178,0.00017,20025.96094,17476,4993.518438,ThI,0.24983999999949447,19986.864305195744,4992.12549058651
4994.026301,0.000159,20023.92338,11914,4994.030012,ThI,0.2582830000001195,19335.48201390602,4992.6334785805075
4995.499146,0.000164,20018.01964,29592,4995.499055,ThI,0.3568809999997029,13997.660693632215,4994.105932247751
4996.693353,0.000164,20013.23534,5779,4996.691665,NoID,0.29125999999996566,17155.43965185947,4995.299821943849
4997.927483,0.000162,20008.29351,6166,4997.927135,NoID,0.3370179999992615,14829.853251194156,4996.533624027742
5001.335057,0.000162,19994.6612,12248,5001.334631,ThII,0.30641299999933835,16322.202573033128,4999.94029258984
5001.64147,0.000162,19993.43627,19836,5001.641138,ThI,0.30641299999933835,16323.202573033128,5000.246624170087
5002.127796,0.000166,19991.49244,5368,5002.125828,NoID,0.33795499999996537,14801.165232059038,5000.732820943449
5004.290464,0.00015,19982.85286,6447,5004.288876,ThI,0.3622430000004897,13814.733380612557,5002.8949142702095
5007.372982,0.000148,19970.5515,6719,5007.371577,ThI,0.4319000000004962,11593.824917791726,5005.976613146079
5009.586665,0.000146,19961.72672,5491,5009.586696,ThII,0.6192120000005161,8090.260952623374,5008.189707881622
5011.814839,0.000143,19952.85205,12192,5011.815003,ThI,0.451799999999821,11092.994331567032,5010.417289751391
5012.875767,0.000142,19948.62922,17747,5012.875244,ThI,0.587680999999975,8529.926553691907,5011.477935807854
5014.563887,0.000142,19941.91364,5077,5014.562993,NoID,0.38624200000049314,12982.958577766265,5013.165607179924
5015.582587,0.000142,19937.8633,4222,5015.580147,ThI,0.26478599999973085,18942.023320738626,5014.184036450191
5015.847373,0.000142,19936.81078,5053,5015.846640,ThI,0.26478599999973085,18943.023320738626,5014.448752080149
5016.679105,0.000142,19933.50539,3494,5016.677568,NoID,0.34868900000037684,14387.259434609576,5015.280263036063
5017.934587,0.000138,19928.51805,32335,5017.934776,ThI,0.5495879999998579,9130.356898260692,5016.53541137072
5022.653267,0.000135,19909.79562,15133,5022.653524,ThI,0.5039430000006178,9966.709066290916,5021.25283726032
5031.032606,0.000179,19876.63524,13890,5031.032161,ThII,0.26171100000010483,19223.619205910276,5029.629949071797
5032.548238,0.000327,19870.64908,3999,5032.549498,ThI,0.4531880000004094,11104.769406946905,5031.145178201675
5038.133637,0.000153,19848.61999,16627,5038.132948,ThI,0.5118389999997817,9843.199984765031,5036.729092487986
5040.931889,0.00015,19837.6019,46288,5040.931761,ThI,0.2961570000006759,17021.147192159886,5039.526600620443
5044.921892,0.000151,19821.91244,19476,5044.920884,ThI,0.8277559999996811,6094.696857530413,5043.515542906242
5045.749648,0.000154,19818.66065,3376,5045.748566,ThI,0.8277559999996811,6095.696857530413,5044.343078847261
5048.833547,0.000148,19806.55513,11790,5048.835671,ThII,0.30359599999974307,16630.10562393534,5047.426157974785
5052.492331,0.000146,19792.21213,6916,5052.491215,ThI,0.2579489999998259,19587.175492067854,5051.083969229558
5052.75028,0.000148,19791.20171,3173,5052.751177,ThII,0.2579489999998259,19588.175492067854,5051.341849648281
5057.60913,0.000143,19772.18829,3776,5057.609331,ThI,0.2477580000004309,20413.50483129184,5056.199407782358
5066.90032,0.000139,19735.93197,3075,?,,0.29615000000012515,17109.236265398813,5065.488127258771
5069.798232,0.000334,19724.65085,4875,?,,0.4432889999998224,11436.778787657784,5068.38526865384
5070.748062,0.00013,19720.95611,27480,5070.751640,ThI,0.24421499999971275,20763.458681923566,5069.334846072317
5071.865397,0.000131,19716.61158,4488,5071.866111,ThI,0.326720000000023,15523.584099533677,5070.451883944041
5074.045423,0.000174,19708.14048,3172,5074.042895,ThII,0.25107700000080513,20209.120799530538,5072.631330208349
5074.2965,0.000181,19707.16532,4468,5074.295604,ThI,0.25107700000080513,20210.120799530538,5072.882340438403
5076.061413,0.000178,19700.31327,19357,5076.061147,ThI,0.8198379999994359,6191.542003424449,5074.646784082641
5076.881251,0.000179,19697.13197,9772,5076.880728,ThII,0.8198379999994359,6192.542003424449,5075.466404054281
5079.448566,0.000183,19687.17641,13007,?,,1.1068480000003547,4589.111211294028,5078.033036287997
5084.04002,0.000195,19669.3967,14230,5084.039142,ThI,0.535439000000224,9495.087246162258,5082.623269163459
5088.253343,0.000153,19653.10948,5052,5088.252975,NoID,0.6550199999992401,7768.088520970205,5086.8354715519
5091.47065,0.000148,19640.69065,31120,5091.470041,ThI,0.7061750000002576,7209.927638330645,5090.051922815109
5099.464196,0.000142,19609.90335,67001,5099.464026,ThII,0.398218999999699,12805.677770281816,5098.043342570264
5103.823604,0.000141,19593.15364,3160,5103.823431,NoID,0.3322630000002391,15360.794322558717,5102.401590912169
5104.155867,0.00014,19591.87819,5433,5104.157844,NoID,0.3322630000002391,15361.794322558717,5102.733765523768
5108.090461,0.000136,19576.78721,7537,5108.092081,ThI,0.9712970000000496,5259.040706395406,5106.667312821725
5111.15646,0.000133,19565.0438,21812,5111.157113,ThI,0.3137239999996382,16291.888602739653,5109.73249615774
5116.948965,0.000182,19542.89571,3203,5116.951666,ThI,0.474025000000438,10794.681641253672,5115.523460074668
5128.084431,0.000189,19500.45896,3977,5128.081108,NoID,0.7058740000002217,7264.872244902616,5126.655963244563
5129.226317,0.000154,19496.1177,10168,?,,0.6930420000007871,7401.032429483602,5127.79754540168
5131.663902,0.000152,19486.85688,14439,5131.663238,ThI,0.252517999999327,20321.972699030077,5130.234481775885
5135.180959,0.000312,19473.51044,4123,5135.180916,ThI,0.5730020000000877,8961.89011382022,5133.750602880399
5141.26756,0.000305,19450.4563,3672,?,,0.2951789999997345,17417.457068438554,5139.8355841434495
5142.697138,0.000237,19445.04942,7292,5142.697381,ThI,0.49131000000033964,10467.316232106909,5141.264781696189
5147.489213,0.000139,19426.94698,25535,5147.489366,ThI,0.4289230000003954,12000.963373368308,5146.055581361406
5177.35339,0.000151,19314.88783,41096,5177.353077,ThI,0.3182600000000093,16267.684880286082,5175.91180906924
5179.923219,0.000149,19305.30546,25802,5179.922323,ThI,0.6637409999993906,7804.133267350903,5178.480953915218
5180.58696,0.00015,19302.83205,6086,5180.586436,ThI,0.6637409999993906,7805.133267350903,5179.144518207545
5182.164343,0.000148,19296.95652,15338,5182.163757,ThI,0.727629999999408,7121.977300282034,5180.721481256342
5185.050301,0.000147,19286.21599,4506,5185.048066,Contam,0.264936000000489,19570.954120959137,5183.606670902156
5185.433984,0.000145,19284.78895,24374,5185.433379,ThII,0.3836830000000191,13514.891157543447,5183.990251749146
5189.810904,0.000142,19268.52478,8269,5189.810494,ThII,0.47642700000051263,10893.192249797798,5188.366006395814
5192.316741,0.00014,19259.2257,39991,5192.317576,ThII,0.49252100000012433,10542.325588144848,5190.871176194573
5198.682989,0.000134,19235.64107,25511,5198.683277,ThI,0.34288399999968533,15161.637722975614,5197.235729049478
5205.295895,0.00018,19211.20375,29189,5205.296964,NoID,0.612474999999904,8498.789166906105,5203.846874112522
5207.015072,0.000133,19204.86087,3618,5207.013247,NoID,0.4127989999997226,12613.923657769275,5205.565593297484
5209.510227,0.000493,19195.66248,5327,?,,0.2584259999994174,20158.614949779603,5208.060083826421
5213.798834,0.000167,19179.8731,4183,5213.798372,ThI,0.33495200000015757,15565.808933810062,5212.347548712597
5214.133786,0.000186,19178.641,3778,5214.133677,ThI,0.33495200000015757,15566.808933810062,5212.6824115083255
5217.217591,0.000159,19167.30484,3512,?,,0.5181060000004436,10069.788018273352,5215.765395216863
5219.980776,0.000154,19157.15867,29049,5219.980006,ThII,0.5825709999999162,8960.248237555166,5218.527844293004
5221.761157,0.000154,19150.62696,6787,5221.761883,NoID,0.34267499999987194,15238.232018682284,5220.307751110436
5223.316301,0.000152,19144.92522,17322,5223.315762,ArII,0.40058200000021316,13039.318544011514,5221.862480910179
5223.716883,0.000152,19143.45709,6552,5223.716798,ThI,0.40058200000021316,13040.318544011514,5222.262956217319
5225.576345,0.00028,19136.64511,3972,5225.577085,ThII,0.5747679999994944,9091.627134782377,5224.121922954128
5230.450717,0.000146,19118.81125,22582,5230.450840,ThI,0.6532379999998739,8006.9602763479925,5228.994996634139
5231.956552,0.000145,19113.30857,8332,5231.958679,ArII,0.6389259999996284,8188.673730608932,5230.500430532891
5238.690583,0.000143,19088.73953,3146,5238.691112,ThI,0.39507100000082573,13260.124339647937,5237.232667752842
5239.085654,0.000143,19087.30008,3277,5239.086059,ThII,0.2781639999993786,18834.52083667083,5237.627633512004
5246.836838,0.000133,19059.10229,22423,5246.837854,ArII,0.3200440000000526,16394.110928494636,5245.376752634177
5249.444746,0.000171,19049.63379,7764,?,,0.32919500000025437,15946.307647430684,5247.983965865298
5250.615195,0.000332,19045.38731,5603,?,,0.39157499999964784,13408.964298039258,5249.154103042038
5251.00677,0.000186,19043.96707,13061,5251.006927,ArII,0.39157499999964784,13409.964298039258,5249.5455737204375
5254.029695,0.000176,19033.01005,6983,5254.030068,ThI,0.786830000000009,6677.464884409516,5252.567693353487
5255.572128,0.000172,19027.42414,13216,5255.571229,ThI,0.35633400000006077,14749.005506067631,5254.109715409826
5258.025955,0.000179,19018.54438,10412,5258.026559,ArII,0.4831189999995331,10883.500659268382,5256.562888634904
5263.701048,0.000158,18998.03942,4835,5263.701469,NoID,0.31042900000011286,16956.215585522248,5262.236469556772
5264.943051,0.000158,18993.55777,4263,5264.943043,NoID,0.4467530000001716,11784.908105816812,5263.478141625147
5268.629837,0.000153,18980.2668,21861,5268.631171,ArII,0.4537740000005215,11610.691306672365,5267.163945258114
5269.431282,0.000153,18977.38003,10608,?,,0.2902850000000399,18152.613059576885,5267.965176703543
5269.721567,0.000152,18976.33466,9112,?,,0.2902850000000399,18153.613059576885,5268.255384353244
5274.111475,0.000149,18960.5397,5794,5274.111224,ThII,0.28299300000071526,18636.897290698602,5272.64412257781
5277.876782,0.000146,18947.013,10826,5277.877311,ThII,0.6232669999999416,8468.083152165114,5276.408426200462
5281.559189,0.000143,18933.80277,7636,5281.554857,ThII,0.25472000000081607,20734.764403985075,5280.089851879642
5283.098421,0.000141,18928.2864,34143,5283.100319,ArII,0.31944800000019313,16538.21097955475,5281.628673681176
5286.012583,0.000141,18917.8513,3466,5286.012638,ThII,0.8472160000001168,6239.2737896820545,5284.542059053671
5287.540452,0.000137,18912.38486,23453,?,,0.4297369999994771,12304.131252385607,5286.069520866308
5288.358099,0.000136,18909.46077,47970,5288.357782,ArII,0.2801760000002105,18875.128843998154,5286.886949955479
5293.54936,0.000134,18890.9167,6087,5293.549920,ThI,0.26027700000031473,20338.137292167954,5292.0768273951535
5293.817737,0.000135,18889.959,4158,5293.817064,NoID,0.2683770000003278,19725.30334936874,5292.345132866235
5295.284847,0.000131,18884.72535,17676,5295.288675,ArII,0.254584999999679,20799.67337826925,5293.811851842988
5295.539432,0.000133,18883.81746,4446,5295.540179,ThI,0.254584999999679,20800.67337826925,5294.066368988869
5296.561876,0.00013,18880.17215,19583,5296.561917,ThI,0.3358140000000276,15772.308111036362,5295.088540476932
5297.360605,0.000132,18877.32542,8110,?,,0.3921280000004117,13509.263824553303,5295.887056589925
5298.881533,0.000128,18871.9071,11197,5298.881504,ThI,0.3355280000005223,15792.665688084902,5297.407579209224
5300.555321,0.000129,18865.9478,6937,5300.555377,ArII,0.36023300000033487,14714.241396526893,5299.080921079308
5302.879512,0.000125,18857.67907,13513,5302.879336,ThII,0.6325350000006438,8383.535317404734,5301.404492580013
5340.124257,0.000175,18726.15602,5940,5340.125432,ThI,0.2744830000001457,19455.209455584376,5338.639308397107
5341.983509,0.00017,18719.63847,27421,5341.983700,ThI,0.5248289999999542,10178.521973824742,5340.4980646449285
5342.508338,0.000175,18717.79952,4582,?,,0.5248289999999542,10179.521973824742,5341.022753702661
5346.010839,0.000169,18705.53634,10348,5346.009935,ArII,0.7873590000008335,6789.8008900569375,5344.524320766287
5346.798198,0.000166,18702.7818,14534,5346.798454,NoID,0.5177249999997002,10327.48698247737,5345.311469814165
5347.315923,0.000167,18700.971,12798,?,,0.5177249999997002,10328.48698247737,5345.829056760106
5347.86494,0.000166,18699.05114,15683,5347.864780,ThII,0.39060499999959575,13691.235237658339,5346.377927361166
5350.089083,0.0005,18691.27756,3622,?,,0.36224200000015117,14769.378158793754,5348.601477271581
5351.693331,0.000168,18685.67457,3049,5351.692922,ThI,0.4988760000005641,10727.502086678753,5350.205297475683
5357.125597,0.000158,18666.72681,41962,5357.126001,ThI,0.49997199999961595,10714.851225676868,5355.636114837496
5360.197709,0.000156,18656.02827,25885,5360.196207,ThI,0.32749799999965035,16367.115857213548,5358.70740755707
5361.317037,0.000155,18652.13329,35977,5361.317524,ThI,0.3231599999999162,16590.286659863195,5359.826437045557
5363.745222,0.000154,18643.68941,10793,5363.741830,ThII,0.32134600000063074,16691.495216960757,5362.253974467088
5368.200632,0.000152,18628.21583,4158,5368.199056,ThI,1.0509240000001228,5108.0769227835435,5366.708196206487
5372.982709,0.000146,18611.6363,11597,?,,0.2562399999997069,20968.555686099535,5371.488997770939
5373.488694,0.000148,18609.88376,5421,?,,0.4620340000001306,11630.072016341828,5371.994847815674
5377.263475,0.000142,18596.81983,21724,5377.263685,ThII,0.2735020000000077,19660.783010726973,5375.768621994756
5377.624999,0.000142,18595.56961,10273,5377.625378,ThIII,0.3615239999999176,14874.876907207337,5376.130049566216
5385.53247,0.000135,18568.2661,52844,5385.532673,ThII,0.26639999999952124,20215.962725261557,5384.035411345667
5392.25718,0.000173,18545.10953,7189,?,,0.3180449999999837,16954.384379569798,5390.758327496006
5392.575225,0.000171,18544.01577,10738,5392.574983,ThII,0.3180449999999837,16955.384379569798,5391.076287653296
5395.099808,0.000169,18535.33828,21146,5395.100035,ArII,0.2726670000001832,19786.40542491895,5393.600197178966
5397.610806,0.000181,18526.71554,9556,5397.612945,ThI,0.3112460000002102,17341.94433340944,5396.110525313841
5398.631223,0.000193,18523.21373,7314,?,,0.38604899999972986,13984.316040201576,5397.130670090465
5399.017272,0.000164,18521.88926,51441,5399.018425,ArII,0.38604899999972986,13985.316040201576,5397.516616100991
5399.706572,0.000163,18519.52484,22895,5399.705505,ThI,0.30524100000002363,17689.977991159714,5398.205732209882
5401.12338,0.000162,18514.66685,27241,5401.122986,ThI,0.447081999999682,12080.83389625134,5399.622162231063
5401.647522,0.000162,18512.8703,26810,5401.646910,ThI,0.499337999999625,10817.617569670356,5400.146164398244
5404.107054,0.00016,18504.44468,58714,5404.108040,ArII,0.5943900000002031,9091.85392418808,5402.605040225335
5404.701444,0.000159,18502.40962,38413,5404.701480,ThI,0.5943900000002031,9092.85392418808,5403.199271647272
5406.710966,0.000161,18495.5328,3097,5406.712398,ThII,0.45157300000028044,11973.060758718173,5405.208257518249
5408.257746,0.000157,18490.24301,13546,5408.258393,ThI,0.41876200000024255,12914.872280667461,5406.754624839756
5411.977985,0.000154,18477.53266,58101,5411.976657,ArI,0.2946249999995416,18369.038557516913,5410.4738712630215
5416.029302,0.000153,18463.71104,5050,5416.029812,NoID,0.4591970000001311,11794.565953171414,5414.524107316653
5419.313505,0.000149,18452.52169,7074,5419.313972,ThI,1.081836000000294,5009.366951181628,5417.807434018839
5426.237324,0.000145,18428.97648,5884,5426.237523,NoID,0.3607050000000527,15043.421421935396,5424.729405509645
5430.614023,0.000139,18414.124,12784,5430.613875,ThI,0.5930129999997007,9157.664373298294,5429.104936601373
5436.634382,0.000193,18393.73277,13151,5436.633605,ThII,0.6013440000006085,9040.805898112392,5435.123689015901
5447.83582,0.00017,18355.91294,3883,5447.835682,ThI,0.2994570000000749,18192.380942835323,5446.322137594075
5449.786604,0.000164,18349.34233,8140,5449.786077,ThI,0.6994830000003276,7791.163765234391,5448.27240094281
5455.821637,0.000159,18329.04495,50356,5455.824210,ArII,0.4787900000001173,11395.02002338951,5454.3058231781215
5457.12523,0.000161,18324.66652,3864,?,,0.38895600000068953,14030.186524929106,5455.609068235235
5459.31464,0.000156,18317.31757,33417,?,,0.296835000000101,18391.748412411416,5457.797893849714
5460.486254,0.000157,18313.38737,3861,5460.484695,ThIII,0.34857300000021496,15665.258795135116,5458.969195124382
5461.169536,0.000155,18311.09606,12345,?,,0.6832819999999629,7992.555834926571,5459.652294742418
5463.855494,0.000153,18302.09458,13256,5463.855158,ThI,0.27532199999950535,19845.328357377242,5462.337535795028
5464.130816,0.000152,18301.17239,15548,5464.130961,ThII,0.27532199999950535,19846.328357377242,5462.612784303986
5464.836557,0.000152,18298.80893,8891,5464.839613,ThI,0.4493720000000394,12161.052662381102,5463.318336921456
5465.285929,0.000152,18297.30435,7224,5465.288065,ThI,0.43759700000009616,12489.313064300712,5463.767588970588
5468.324991,0.000152,18287.13549,3048,5468.325017,NoID,1.4676900000004025,3725.803808023834,5466.80583974188
5471.192199,0.00015,18277.55201,3977,?,,0.47406799999953364,11540.943913120866,5469.672282367865
5478.0071,0.000143,18254.81387,4424,5478.007392,NoID,0.46824800000013056,11698.943935688934,5476.485364120888
5479.075612,0.000141,18251.25388,8334,5479.074224,ThI,0.49951899999996385,10968.703116398769,5477.553590870784
5486.510999,0.00018,18226.51955,5279,5486.516764,ThI,0.42629200000010314,12870.311896537285,5484.986992848643
5488.027127,0.000211,18221.48428,15435,?,,0.40004899999985355,13718.387315058928,5486.502716073541
5489.033611,0.000206,18218.14314,3469,5489.033381,ThI,0.3327260000005481,16497.158656044187,5487.508931360129
5491.644353,0.00019,18209.48218,30954,5491.644348,ArI,0.5634380000001329,9746.670180212737,5490.118976327792
5492.207791,0.000191,18207.6141,3377,?,,0.5634380000001329,9747.670180212737,5490.682263895593
5498.654909,0.000167,18186.26585,6964,?,,0.9903229999999894,5552.385341954149,5497.12766053101
5502.809313,0.000162,18172.53594,56212,5502.809779,ThI,0.42096399999991263,13071.92375832884,5501.280955266961
5514.232755,0.000155,18134.88919,4128,5514.231628,ThI,0.27803299999959563,19833.015343531235,5512.701346908118
5515.907801,0.000152,18129.38207,16700,5515.907458,ArII,0.26929199999995035,20482.9991273451,5514.375945602932
5523.286906,0.000145,18105.16124,28853,5523.287009,ThI,0.30111200000010285,18342.965096037733,5521.753080010162
5525.753704,0.000144,18097.07876,7757,5525.753265,ThII,0.36339700000007724,15205.83192486131,5524.219219224499
5530.633208,0.00014,18081.11228,13947,5530.633018,ThI,0.3693410000005315,14974.327810863244,5529.097420060295
5531.611573,0.000139,18077.91431,12414,5531.612402,ThI,0.6041359999999258,9156.23563734106,5530.075523763159
5532.233055,0.000138,18075.88346,12659,5532.233901,ThII,0.6214819999995598,8901.678656829834,5530.69683977959
5534.319758,0.000218,18069.06799,7898,?,,0.4495759999999791,12310.08718881848,5532.782985463055
5536.027653,0.000203,18063.49359,42573,?,,0.5083020000001852,10891.217530125758,5534.490424311573
5537.508532,0.000189,18058.66292,33242,5537.508661,ThI,0.36233200000060606,15282.968470879574,5535.970907787362
5543.121792,0.000174,18040.37576,56615,5543.120673,ThI,0.28906199999983073,19176.23828799097,5541.582668513293
5543.475048,0.000178,18039.22614,17152,5543.474907,ThI,0.35325600000032864,15692.514912683275,5541.9358301581
5545.013746,0.000175,18034.2204,3194,5545.011962,ThI,0.4304680000004737,12881.361090705692,5543.474117166502
5546.590499,0.000168,18029.09373,24496,5546.590909,ArII,0.7562490000000253,7334.344242438423,5545.050449005033
5547.346748,0.000168,18026.63589,16430,5547.346038,ThI,0.3143179999997301,17648.835726890484,5545.806496003888
5547.661066,0.000167,18025.61454,19034,5547.660710,ThII,0.3143179999997301,17649.835726890484,5546.120730046266
5548.675314,0.000167,18022.31962,14706,5548.674552,ThI,0.5084649999998874,10912.600304841491,5547.134707128591
5557.074041,0.00016,17995.08145,32873,5557.074088,ThI,0.3030669999998281,18336.1238307145,5555.531190644774
5557.691482,0.00016,17993.08226,17112,5557.691716,ThII,0.3143740000004982,17678.597727519427,5556.1484667068535
5559.464933,0.000158,17987.34252,13918,5559.464910,ThI,0.6129790000004505,9069.584656237676,5557.9214439577845
5560.686577,0.000173,17983.39083,3994,?,,0.5271450000000186,10548.685043014359,5559.142761611253
5562.165727,0.000363,17978.6085,3413,5562.165912,ThI,0.5814410000002681,9566.173914459825,5560.621516471066
5573.640998,0.000147,17941.5933,10967,5573.642428,ThI,0.473931999999877,11760.423432056596,5572.0937218098115
5574.632104,0.000147,17938.40349,6731,5574.631387,NoID,0.7874959999999191,7078.933866331477,5573.084563019159
5575.4196,0.000148,17935.8698,3895,5575.418604,ThII,0.7874959999999191,7079.933866331477,5573.871848624872
5582.30465,0.000139,17913.74822,35707,5582.304283,ThI,0.36259100000006583,15395.596277897097,5580.755059099625
5585.312875,0.000216,17904.09996,40841,5585.312487,ThII,0.4043740000006437,13812.2452852832,5583.762480340736
5585.717249,0.000218,17902.8038,5316,?,,0.269441999999799,20730.685078807932,5584.166746295783
5594.821853,0.000469,17873.67009,6628,5594.821223,ThII,0.34364000000005035,16281.05532824811,5593.268917540562
5596.014592,0.000171,17869.86048,27531,5596.013615,NoID,0.2975880000003599,18804.570721914974,5594.4613378272825
5598.391195,0.000172,17862.27445,4402,?,,0.6396109999996042,8752.806307276554,5596.837305763433
5604.182942,0.000165,17843.81435,15341,5604.181544,ThI,1.0247120000003633,5469.032217830974,5602.627505073123
5612.944131,0.000158,17815.96212,12675,?,,0.6814749999994092,8236.46374555907,5611.386352747003
5619.573886,0.000152,17794.94354,58878,?,,0.372349000000213,15092.222312928961,5618.014335917152
5623.644297,0.000152,17782.0635,4880,?,,0.5665799999997034,9925.596203542207,5622.083659038191
5627.24003,0.000148,17770.70099,23126,5627.239458,ArII,0.3800200000005134,14807.747039609489,5625.678430996008
5627.62005,0.000157,17769.50098,5542,5627.621564,ThII,0.3800200000005134,14808.747039609489,5626.058349425402
5630.873985,0.000144,17759.23245,10267,5630.872384,ThI,0.9083929999997054,6198.7201409542195,5629.311414711389
5632.718731,0.000146,17753.41621,8921,5632.719907,ArII,0.7239689999996699,7780.331382977128,5631.155667636843
5634.056055,0.000143,17749.20218,4826,?,,0.30738600000040606,18328.928627174162,5632.492634184712
5637.139431,0.000277,17739.4938,45688,?,,1.2692409999999654,4441.346782053332,5635.575186018108
5638.89855,0.000179,17733.95976,34367,?,,1.508722999999918,3737.530713060188,5637.333834808277
5641.927554,0.00034,17724.43886,7719,5641.927829,NoID,0.28882700000031036,19533.933995069496,5640.362029145471
5648.020349,0.000172,17705.31865,38399,5648.018577,ThI,0.7847420000007332,7197.295861563065,5646.453195465159
5649.273829,0.000171,17701.39013,20138,5649.274381,ThI,0.9808730000004289,5759.43453331627,5647.706340385015
5658.298839,0.000167,17673.15634,7556,5658.297219,ThI,0.42908100000022387,13187.01792667829,5656.728937727265
5658.751937,0.000167,17671.74124,5630,5658.750382,ThII,0.4525709999998071,12503.567256855637,5657.181914596188
5659.204508,0.000165,17670.32802,7061,5659.206501,ThI,0.2909190000000308,19452.852883446598,5657.63436460559
5660.268142,0.000165,17667.00755,4537,?,,0.4296990000002552,13172.635128302925,5658.697714251441
5665.551028,0.000164,17650.53381,3099,?,,0.6418389999998908,8827.059477534029,5663.979187880166
5667.991702,0.000157,17642.93338,11657,5667.991021,ThI,0.7089639999994688,7994.752486733102,5666.419209351048
5681.786587,0.000146,17600.09787,9645,?,,1.2061379999995552,4710.726788312859,5680.21040598226
5688.453959,0.000298,17579.46899,13006,5688.454184,ThI,0.4725799999996525,12037.017984265485,5686.875995177741
5688.926539,0.000293,17578.00867,17198,5688.926981,ThI,0.4725799999996525,12038.017984265485,5687.348448810132
5693.73931,0.00026,17563.15043,4231,?,,1.4114520000002813,4033.958866471453,5692.159932853111
5695.150762,0.000255,17558.79768,3368,?,,0.49066899999979796,11606.909672309328,5693.57100741578
5695.641431,0.000254,17557.28502,3608,?,,0.3730990000003658,15265.764397638204,5694.061545204738
5696.01453,0.000253,17556.13499,4127,?,,0.3730990000003658,15266.764397638204,5694.434544433073
5696.713385,0.000254,17553.98126,3538,?,,0.6988549999996394,8151.495496208712,5695.133212549164
5697.970925,0.000257,17550.1071,22524,5697.970926,ThI,0.6967540000005101,8177.880464261171,5696.390416262425
5704.233648,0.000171,17530.8387,46417,5704.233323,ThI,0.6196140000001833,9206.10839651511,5702.651464462077
5704.853848,0.000173,17528.93285,4925,?,,0.6201999999993859,9198.409945188081,5703.271498601763
5712.670794,0.000168,17504.94709,4242,?,,0.3728209999999308,15322.824610204521,5711.086354049026
5718.756874,0.00016,17486.31778,63457,5718.757194,ThI,0.3531670000002123,16192.783793493056,5717.170806314705
5719.110041,0.000161,17485.23796,8199,5719.110781,ThI,0.3531670000002123,16193.783793493056,5717.523878857288
5723.011084,0.000157,17473.3193,18583,5723.011508,ThI,0.3722250000000713,15375.13891866184,5721.423878475273
5723.383309,0.000367,17472.1829,5953,?,,0.3722250000000713,15376.13891866184,5721.7960039175805
5725.120195,0.000158,17466.8822,3746,?,,0.5792410000003656,9883.831073760985,5723.532425355359
5726.600088,0.000154,17462.36833,15214,5726.599572,ThII,0.37628899999981513,15218.622091006682,5725.011922526085
5727.48321,0.000154,17459.6758,10279,5727.484326,NoID,0.31288600000061706,18305.335521527664,5725.894808314073
5728.601433,0.000153,17456.26767,9382,5728.601818,ThI,0.6974660000005315,8213.449018297142,5727.012732216551
5731.572279,0.00015,17447.21956,18243,5731.571807,ThI,0.8166289999999208,7018.575484094437,5729.98278357569
5733.192369,0.000149,17442.28932,8828,5733.192111,ThI,0.6122049999994488,9364.824477103522,5731.602440227458
5735.477111,0.000229,17435.34113,6698,5735.475609,ThI,0.27846799999952054,20596.539318736355,5733.88657108689
5735.755579,0.000148,17434.49466,6072,?,,0.27846799999952054,20597.539318736355,5734.164964599421
5739.48653,0.000145,17423.16137,7332,?,,0.4096110000000408,14012.041986175733,5737.894917592216
5740.556295,0.000142,17419.91453,12244,5740.558842,ThI,0.555939999999282,10325.855838772915,5738.964396431546
5742.763526,0.000224,17413.21918,33385,5742.762960,ThII,0.6584350000002814,8721.838185997927,5741.171036993399
5744.24881,0.000217,17408.71667,3978,?,,0.4061179999998785,14144.285183128348,5742.65592367212
5747.268587,0.000199,17399.56964,5892,5747.269161,ThII,0.796849000000293,7212.493944270353,5745.674892852979
5749.918669,0.000198,17391.55034,31537,?,,0.41706800000065414,13786.525624097225,5748.324265916527
5751.864739,0.000182,17385.66613,4244,?,,0.4832649999998466,11902.092514462718,5750.269815305316
5757.313495,0.000587,17369.21224,3147,?,,0.6539609999999811,8803.756638393064,5755.7171136200495
5763.369375,0.000174,17350.96148,4637,?,,0.31389500000022963,18360.819302619613,5761.771373447508
5765.820793,0.000169,17343.58448,4641,?,,0.6938650000001871,8309.71556858819,5764.222135582653
5770.23311,0.000165,17330.32238,5560,5770.231738,ThI,0.4523189999999886,12756.999175361074,5768.633272060498
5777.217929,0.00016,17309.36953,5109,?,,0.5408510000006572,10681.71812383259,5775.616222187055
5778.701397,0.00016,17304.92599,4379,?,,0.30101100000047154,19197.641936643337,5777.0992932553945
5781.011621,0.000156,17298.01055,6327,?,,0.34119400000054156,16943.47386235052,5779.4088991004
5792.007783,0.000146,17265.17017,13560,?,,0.5416000000004715,10694.253661364397,5790.402118681718
5794.602407,0.000145,17257.43942,5852,?,,0.5654770000001008,10247.282218373102,5792.996048364102
5800.372699,0.000191,17240.27148,3760,?,,0.2860979999995834,20274.076361975425,5798.764796197828
5801.349106,0.000145,17237.36982,4804,5801.348272,ArII,0.9764070000001084,5941.527565860707,5799.740941899137
5803.996012,0.000218,17229.50874,7396,?,,0.30562599999939266,18990.517861737986,5802.387139545269
5807.310414,0.000178,17219.67535,32840,5807.311477,ThI,0.49798400000054244,11661.6405627363,5805.700654540794
5808.197276,0.000185,17217.04606,3193,?,,0.30744899999990594,18891.579663624787,5806.587279194246
